iter	MultiCrossEntropy	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5	F1:class=6	F1:class=7	F1:class=8	F1:class=9	F1:class=10	F1:class=11	F1:class=12	F1:class=13	F1:class=14	F1:class=15
627	0.1535521468	0.8756108061	0.8756108061	0.8756108061	0.8756108061	0.8756108061	0.8756108061	0.8756108061	0.8756108061	0.8756108061	0.8756108061	0.8756108061	0.8756108061	0.8756108061	0.8756108061	0.8756108061	0.8756108061
628	0.1535303457	0.8756221348	0.8756221348	0.8756221348	0.8756221348	0.8756221348	0.8756221348	0.8756221348	0.8756221348	0.8756221348	0.8756221348	0.8756221348	0.8756221348	0.8756221348	0.8756221348	0.8756221348	0.8756221348
629	0.1535128963	0.8756791657	0.8756791657	0.8756791657	0.8756791657	0.8756791657	0.8756791657	0.8756791657	0.8756791657	0.8756791657	0.8756791657	0.8756791657	0.8756791657	0.8756791657	0.8756791657	0.8756791657	0.8756791657
630	0.1534941485	0.8756961672	0.8756961672	0.8756961672	0.8756961672	0.8756961672	0.8756961672	0.8756961672	0.8756961672	0.8756961672	0.8756961672	0.8756961672	0.8756961672	0.8756961672	0.8756961672	0.8756961672	0.8756961672
631	0.1534787109	0.875712209	0.875712209	0.875712209	0.875712209	0.875712209	0.875712209	0.875712209	0.875712209	0.875712209	0.875712209	0.875712209	0.875712209	0.875712209	0.875712209	0.875712209	0.875712209
632	0.1534626597	0.8757440687	0.8757440687	0.8757440687	0.8757440687	0.8757440687	0.8757440687	0.8757440687	0.8757440687	0.8757440687	0.8757440687	0.8757440687	0.8757440687	0.8757440687	0.8757440687	0.8757440687	0.8757440687
633	0.1534449535	0.8758230391	0.8758230391	0.8758230391	0.8758230391	0.8758230391	0.8758230391	0.8758230391	0.8758230391	0.8758230391	0.8758230391	0.8758230391	0.8758230391	0.8758230391	0.8758230391	0.8758230391	0.8758230391
634	0.1534305288	0.875863579	0.875863579	0.875863579	0.875863579	0.875863579	0.875863579	0.875863579	0.875863579	0.875863579	0.875863579	0.875863579	0.875863579	0.875863579	0.875863579	0.875863579	0.875863579
635	0.1534152623	0.8758630843	0.8758630843	0.8758630843	0.8758630843	0.8758630843	0.8758630843	0.8758630843	0.8758630843	0.8758630843	0.8758630843	0.8758630843	0.8758630843	0.8758630843	0.8758630843	0.8758630843	0.8758630843
636	0.1534074436	0.8758736936	0.8758736936	0.8758736936	0.8758736936	0.8758736936	0.8758736936	0.8758736936	0.8758736936	0.8758736936	0.8758736936	0.8758736936	0.8758736936	0.8758736936	0.8758736936	0.8758736936	0.8758736936
637	0.1533943459	0.8759182502	0.8759182502	0.8759182502	0.8759182502	0.8759182502	0.8759182502	0.8759182502	0.8759182502	0.8759182502	0.8759182502	0.8759182502	0.8759182502	0.8759182502	0.8759182502	0.8759182502	0.8759182502
638	0.153369249	0.8759510108	0.8759510108	0.8759510108	0.8759510108	0.8759510108	0.8759510108	0.8759510108	0.8759510108	0.8759510108	0.8759510108	0.8759510108	0.8759510108	0.8759510108	0.8759510108	0.8759510108	0.8759510108
639	0.1533517425	0.8759979315	0.8759979315	0.8759979315	0.8759979315	0.8759979315	0.8759979315	0.8759979315	0.8759979315	0.8759979315	0.8759979315	0.8759979315	0.8759979315	0.8759979315	0.8759979315	0.8759979315	0.8759979315
640	0.1533260035	0.8760540202	0.8760540202	0.8760540202	0.8760540202	0.8760540202	0.8760540202	0.8760540202	0.8760540202	0.8760540202	0.8760540202	0.8760540202	0.8760540202	0.8760540202	0.8760540202	0.8760540202	0.8760540202
641	0.153313291	0.8760438822	0.8760438822	0.8760438822	0.8760438822	0.8760438822	0.8760438822	0.8760438822	0.8760438822	0.8760438822	0.8760438822	0.8760438822	0.8760438822	0.8760438822	0.8760438822	0.8760438822	0.8760438822
642	0.1532937014	0.8760709891	0.8760709891	0.8760709891	0.8760709891	0.8760709891	0.8760709891	0.8760709891	0.8760709891	0.8760709891	0.8760709891	0.8760709891	0.8760709891	0.8760709891	0.8760709891	0.8760709891	0.8760709891
643	0.1532706876	0.8760846509	0.8760846509	0.8760846509	0.8760846509	0.8760846509	0.8760846509	0.8760846509	0.8760846509	0.8760846509	0.8760846509	0.8760846509	0.8760846509	0.8760846509	0.8760846509	0.8760846509	0.8760846509
644	0.1532597015	0.8760902959	0.8760902959	0.8760902959	0.8760902959	0.8760902959	0.8760902959	0.8760902959	0.8760902959	0.8760902959	0.8760902959	0.8760902959	0.8760902959	0.8760902959	0.8760902959	0.8760902959	0.8760902959
645	0.1532482873	0.8760858365	0.8760858365	0.8760858365	0.8760858365	0.8760858365	0.8760858365	0.8760858365	0.8760858365	0.8760858365	0.8760858365	0.8760858365	0.8760858365	0.8760858365	0.8760858365	0.8760858365	0.8760858365
646	0.1532328639	0.8760964416	0.8760964416	0.8760964416	0.8760964416	0.8760964416	0.8760964416	0.8760964416	0.8760964416	0.8760964416	0.8760964416	0.8760964416	0.8760964416	0.8760964416	0.8760964416	0.8760964416	0.8760964416
647	0.1532149865	0.8761348347	0.8761348347	0.8761348347	0.8761348347	0.8761348347	0.8761348347	0.8761348347	0.8761348347	0.8761348347	0.8761348347	0.8761348347	0.8761348347	0.8761348347	0.8761348347	0.8761348347	0.8761348347
648	0.1532035866	0.8761482432	0.8761482432	0.8761482432	0.8761482432	0.8761482432	0.8761482432	0.8761482432	0.8761482432	0.8761482432	0.8761482432	0.8761482432	0.8761482432	0.8761482432	0.8761482432	0.8761482432	0.8761482432
649	0.1531912735	0.8761581281	0.8761581281	0.8761581281	0.8761581281	0.8761581281	0.8761581281	0.8761581281	0.8761581281	0.8761581281	0.8761581281	0.8761581281	0.8761581281	0.8761581281	0.8761581281	0.8761581281	0.8761581281
650	0.1531699576	0.8761694146	0.8761694146	0.8761694146	0.8761694146	0.8761694146	0.8761694146	0.8761694146	0.8761694146	0.8761694146	0.8761694146	0.8761694146	0.8761694146	0.8761694146	0.8761694146	0.8761694146	0.8761694146
651	0.1531591997	0.8762033428	0.8762033428	0.8762033428	0.8762033428	0.8762033428	0.8762033428	0.8762033428	0.8762033428	0.8762033428	0.8762033428	0.8762033428	0.8762033428	0.8762033428	0.8762033428	0.8762033428	0.8762033428
652	0.1531441187	0.8761967297	0.8761967297	0.8761967297	0.8761967297	0.8761967297	0.8761967297	0.8761967297	0.8761967297	0.8761967297	0.8761967297	0.8761967297	0.8761967297	0.8761967297	0.8761967297	0.8761967297	0.8761967297
653	0.1531334322	0.8761957953	0.8761957953	0.8761957953	0.8761957953	0.8761957953	0.8761957953	0.8761957953	0.8761957953	0.8761957953	0.8761957953	0.8761957953	0.8761957953	0.8761957953	0.8761957953	0.8761957953	0.8761957953
654	0.1531144847	0.8762506722	0.8762506722	0.8762506722	0.8762506722	0.8762506722	0.8762506722	0.8762506722	0.8762506722	0.8762506722	0.8762506722	0.8762506722	0.8762506722	0.8762506722	0.8762506722	0.8762506722	0.8762506722
655	0.153086149	0.876225911	0.876225911	0.876225911	0.876225911	0.876225911	0.876225911	0.876225911	0.876225911	0.876225911	0.876225911	0.876225911	0.876225911	0.876225911	0.876225911	0.876225911	0.876225911
656	0.1530711537	0.8762544456	0.8762544456	0.8762544456	0.8762544456	0.8762544456	0.8762544456	0.8762544456	0.8762544456	0.8762544456	0.8762544456	0.8762544456	0.8762544456	0.8762544456	0.8762544456	0.8762544456	0.8762544456
657	0.1530478973	0.8763575653	0.8763575653	0.8763575653	0.8763575653	0.8763575653	0.8763575653	0.8763575653	0.8763575653	0.8763575653	0.8763575653	0.8763575653	0.8763575653	0.8763575653	0.8763575653	0.8763575653	0.8763575653
658	0.153030933	0.876371004	0.876371004	0.876371004	0.876371004	0.876371004	0.876371004	0.876371004	0.876371004	0.876371004	0.876371004	0.876371004	0.876371004	0.876371004	0.876371004	0.876371004	0.876371004
659	0.1530135834	0.8764390854	0.8764390854	0.8764390854	0.8764390854	0.8764390854	0.8764390854	0.8764390854	0.8764390854	0.8764390854	0.8764390854	0.8764390854	0.8764390854	0.8764390854	0.8764390854	0.8764390854	0.8764390854
660	0.1529921676	0.876461889	0.876461889	0.876461889	0.876461889	0.876461889	0.876461889	0.876461889	0.876461889	0.876461889	0.876461889	0.876461889	0.876461889	0.876461889	0.876461889	0.876461889	0.876461889
661	0.1529730631	0.876455021	0.876455021	0.876455021	0.876455021	0.876455021	0.876455021	0.876455021	0.876455021	0.876455021	0.876455021	0.876455021	0.876455021	0.876455021	0.876455021	0.876455021	0.876455021
662	0.1529378504	0.8765433496	0.8765433496	0.8765433496	0.8765433496	0.8765433496	0.8765433496	0.8765433496	0.8765433496	0.8765433496	0.8765433496	0.8765433496	0.8765433496	0.8765433496	0.8765433496	0.8765433496	0.8765433496
663	0.1529260938	0.8765466562	0.8765466562	0.8765466562	0.8765466562	0.8765466562	0.8765466562	0.8765466562	0.8765466562	0.8765466562	0.8765466562	0.8765466562	0.8765466562	0.8765466562	0.8765466562	0.8765466562	0.8765466562
664	0.1529105563	0.8766442219	0.8766442219	0.8766442219	0.8766442219	0.8766442219	0.8766442219	0.8766442219	0.8766442219	0.8766442219	0.8766442219	0.8766442219	0.8766442219	0.8766442219	0.8766442219	0.8766442219	0.8766442219
665	0.1528953754	0.8766750723	0.8766750723	0.8766750723	0.8766750723	0.8766750723	0.8766750723	0.8766750723	0.8766750723	0.8766750723	0.8766750723	0.8766750723	0.8766750723	0.8766750723	0.8766750723	0.8766750723	0.8766750723
666	0.1528810364	0.876700754	0.876700754	0.876700754	0.876700754	0.876700754	0.876700754	0.876700754	0.876700754	0.876700754	0.876700754	0.876700754	0.876700754	0.876700754	0.876700754	0.876700754	0.876700754
667	0.1528629307	0.8767327909	0.8767327909	0.8767327909	0.8767327909	0.8767327909	0.8767327909	0.8767327909	0.8767327909	0.8767327909	0.8767327909	0.8767327909	0.8767327909	0.8767327909	0.8767327909	0.8767327909	0.8767327909
668	0.152846266	0.876775678	0.876775678	0.876775678	0.876775678	0.876775678	0.876775678	0.876775678	0.876775678	0.876775678	0.876775678	0.876775678	0.876775678	0.876775678	0.876775678	0.876775678	0.876775678
669	0.1528336818	0.8767790389	0.8767790389	0.8767790389	0.8767790389	0.8767790389	0.8767790389	0.8767790389	0.8767790389	0.8767790389	0.8767790389	0.8767790389	0.8767790389	0.8767790389	0.8767790389	0.8767790389	0.8767790389
670	0.1528168887	0.8768528646	0.8768528646	0.8768528646	0.8768528646	0.8768528646	0.8768528646	0.8768528646	0.8768528646	0.8768528646	0.8768528646	0.8768528646	0.8768528646	0.8768528646	0.8768528646	0.8768528646	0.8768528646
671	0.1528034628	0.8768773526	0.8768773526	0.8768773526	0.8768773526	0.8768773526	0.8768773526	0.8768773526	0.8768773526	0.8768773526	0.8768773526	0.8768773526	0.8768773526	0.8768773526	0.8768773526	0.8768773526	0.8768773526
672	0.1527930617	0.8768803993	0.8768803993	0.8768803993	0.8768803993	0.8768803993	0.8768803993	0.8768803993	0.8768803993	0.8768803993	0.8768803993	0.8768803993	0.8768803993	0.8768803993	0.8768803993	0.8768803993	0.8768803993
673	0.1527831028	0.8768964145	0.8768964145	0.8768964145	0.8768964145	0.8768964145	0.8768964145	0.8768964145	0.8768964145	0.8768964145	0.8768964145	0.8768964145	0.8768964145	0.8768964145	0.8768964145	0.8768964145	0.8768964145
674	0.1527590046	0.8769327382	0.8769327382	0.8769327382	0.8769327382	0.8769327382	0.8769327382	0.8769327382	0.8769327382	0.8769327382	0.8769327382	0.8769327382	0.8769327382	0.8769327382	0.8769327382	0.8769327382	0.8769327382
675	0.1527380026	0.87695795	0.87695795	0.87695795	0.87695795	0.87695795	0.87695795	0.87695795	0.87695795	0.87695795	0.87695795	0.87695795	0.87695795	0.87695795	0.87695795	0.87695795	0.87695795
676	0.1527233211	0.8769954858	0.8769954858	0.8769954858	0.8769954858	0.8769954858	0.8769954858	0.8769954858	0.8769954858	0.8769954858	0.8769954858	0.8769954858	0.8769954858	0.8769954858	0.8769954858	0.8769954858	0.8769954858
677	0.1527112221	0.8769968774	0.8769968774	0.8769968774	0.8769968774	0.8769968774	0.8769968774	0.8769968774	0.8769968774	0.8769968774	0.8769968774	0.8769968774	0.8769968774	0.8769968774	0.8769968774	0.8769968774	0.8769968774
678	0.1526833715	0.8770959938	0.8770959938	0.8770959938	0.8770959938	0.8770959938	0.8770959938	0.8770959938	0.8770959938	0.8770959938	0.8770959938	0.8770959938	0.8770959938	0.8770959938	0.8770959938	0.8770959938	0.8770959938
679	0.1526767655	0.8770931498	0.8770931498	0.8770931498	0.8770931498	0.8770931498	0.8770931498	0.8770931498	0.8770931498	0.8770931498	0.8770931498	0.8770931498	0.8770931498	0.8770931498	0.8770931498	0.8770931498	0.8770931498
680	0.1526580178	0.8771096241	0.8771096241	0.8771096241	0.8771096241	0.8771096241	0.8771096241	0.8771096241	0.8771096241	0.8771096241	0.8771096241	0.8771096241	0.8771096241	0.8771096241	0.8771096241	0.8771096241	0.8771096241
681	0.1526470174	0.8771676437	0.8771676437	0.8771676437	0.8771676437	0.8771676437	0.8771676437	0.8771676437	0.8771676437	0.8771676437	0.8771676437	0.8771676437	0.8771676437	0.8771676437	0.8771676437	0.8771676437	0.8771676437
682	0.1526406397	0.8771617555	0.8771617555	0.8771617555	0.8771617555	0.8771617555	0.8771617555	0.8771617555	0.8771617555	0.8771617555	0.8771617555	0.8771617555	0.8771617555	0.8771617555	0.8771617555	0.8771617555	0.8771617555
683	0.1526248025	0.8771711504	0.8771711504	0.8771711504	0.8771711504	0.8771711504	0.8771711504	0.8771711504	0.8771711504	0.8771711504	0.8771711504	0.8771711504	0.8771711504	0.8771711504	0.8771711504	0.8771711504	0.8771711504
684	0.152606226	0.8771789568	0.8771789568	0.8771789568	0.8771789568	0.8771789568	0.8771789568	0.8771789568	0.8771789568	0.8771789568	0.8771789568	0.8771789568	0.8771789568	0.8771789568	0.8771789568	0.8771789568	0.8771789568
685	0.152593756	0.8772443856	0.8772443856	0.8772443856	0.8772443856	0.8772443856	0.8772443856	0.8772443856	0.8772443856	0.8772443856	0.8772443856	0.8772443856	0.8772443856	0.8772443856	0.8772443856	0.8772443856	0.8772443856
686	0.1525711131	0.8772746812	0.8772746812	0.8772746812	0.8772746812	0.8772746812	0.8772746812	0.8772746812	0.8772746812	0.8772746812	0.8772746812	0.8772746812	0.8772746812	0.8772746812	0.8772746812	0.8772746812	0.8772746812
687	0.1525619818	0.8772742184	0.8772742184	0.8772742184	0.8772742184	0.8772742184	0.8772742184	0.8772742184	0.8772742184	0.8772742184	0.8772742184	0.8772742184	0.8772742184	0.8772742184	0.8772742184	0.8772742184	0.8772742184
688	0.1525425349	0.8773126545	0.8773126545	0.8773126545	0.8773126545	0.8773126545	0.8773126545	0.8773126545	0.8773126545	0.8773126545	0.8773126545	0.8773126545	0.8773126545	0.8773126545	0.8773126545	0.8773126545	0.8773126545
689	0.152520263	0.8774091621	0.8774091621	0.8774091621	0.8774091621	0.8774091621	0.8774091621	0.8774091621	0.8774091621	0.8774091621	0.8774091621	0.8774091621	0.8774091621	0.8774091621	0.8774091621	0.8774091621	0.8774091621
690	0.1525062664	0.8774307879	0.8774307879	0.8774307879	0.8774307879	0.8774307879	0.8774307879	0.8774307879	0.8774307879	0.8774307879	0.8774307879	0.8774307879	0.8774307879	0.8774307879	0.8774307879	0.8774307879	0.8774307879
691	0.1524853927	0.8774538729	0.8774538729	0.8774538729	0.8774538729	0.8774538729	0.8774538729	0.8774538729	0.8774538729	0.8774538729	0.8774538729	0.8774538729	0.8774538729	0.8774538729	0.8774538729	0.8774538729	0.8774538729
692	0.1524712391	0.877516089	0.877516089	0.877516089	0.877516089	0.877516089	0.877516089	0.877516089	0.877516089	0.877516089	0.877516089	0.877516089	0.877516089	0.877516089	0.877516089	0.877516089	0.877516089
693	0.1524619937	0.8775332855	0.8775332855	0.8775332855	0.8775332855	0.8775332855	0.8775332855	0.8775332855	0.8775332855	0.8775332855	0.8775332855	0.8775332855	0.8775332855	0.8775332855	0.8775332855	0.8775332855	0.8775332855
694	0.1524474406	0.8775405565	0.8775405565	0.8775405565	0.8775405565	0.8775405565	0.8775405565	0.8775405565	0.8775405565	0.8775405565	0.8775405565	0.8775405565	0.8775405565	0.8775405565	0.8775405565	0.8775405565	0.8775405565
695	0.1524386945	0.8775450964	0.8775450964	0.8775450964	0.8775450964	0.8775450964	0.8775450964	0.8775450964	0.8775450964	0.8775450964	0.8775450964	0.8775450964	0.8775450964	0.8775450964	0.8775450964	0.8775450964	0.8775450964
696	0.1524219157	0.8775667922	0.8775667922	0.8775667922	0.8775667922	0.8775667922	0.8775667922	0.8775667922	0.8775667922	0.8775667922	0.8775667922	0.8775667922	0.8775667922	0.8775667922	0.8775667922	0.8775667922	0.8775667922
697	0.1524056077	0.8775577906	0.8775577906	0.8775577906	0.8775577906	0.8775577906	0.8775577906	0.8775577906	0.8775577906	0.8775577906	0.8775577906	0.8775577906	0.8775577906	0.8775577906	0.8775577906	0.8775577906	0.8775577906
698	0.1523889715	0.877545558	0.877545558	0.877545558	0.877545558	0.877545558	0.877545558	0.877545558	0.877545558	0.877545558	0.877545558	0.877545558	0.877545558	0.877545558	0.877545558	0.877545558	0.877545558
699	0.15237322	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587
700	0.1523670135	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587	0.8776107587
701	0.152347267	0.8775968726	0.8775968726	0.8775968726	0.8775968726	0.8775968726	0.8775968726	0.8775968726	0.8775968726	0.8775968726	0.8775968726	0.8775968726	0.8775968726	0.8775968726	0.8775968726	0.8775968726	0.8775968726
702	0.152334583	0.8775987183	0.8775987183	0.8775987183	0.8775987183	0.8775987183	0.8775987183	0.8775987183	0.8775987183	0.8775987183	0.8775987183	0.8775987183	0.8775987183	0.8775987183	0.8775987183	0.8775987183	0.8775987183
703	0.1523302599	0.8776104887	0.8776104887	0.8776104887	0.8776104887	0.8776104887	0.8776104887	0.8776104887	0.8776104887	0.8776104887	0.8776104887	0.8776104887	0.8776104887	0.8776104887	0.8776104887	0.8776104887	0.8776104887
704	0.1523120115	0.877623834	0.877623834	0.877623834	0.877623834	0.877623834	0.877623834	0.877623834	0.877623834	0.877623834	0.877623834	0.877623834	0.877623834	0.877623834	0.877623834	0.877623834	0.877623834
705	0.1523033224	0.8776430632	0.8776430632	0.8776430632	0.8776430632	0.8776430632	0.8776430632	0.8776430632	0.8776430632	0.8776430632	0.8776430632	0.8776430632	0.8776430632	0.8776430632	0.8776430632	0.8776430632	0.8776430632
706	0.1522895113	0.8776679853	0.8776679853	0.8776679853	0.8776679853	0.8776679853	0.8776679853	0.8776679853	0.8776679853	0.8776679853	0.8776679853	0.8776679853	0.8776679853	0.8776679853	0.8776679853	0.8776679853	0.8776679853
707	0.1522708063	0.8776939097	0.8776939097	0.8776939097	0.8776939097	0.8776939097	0.8776939097	0.8776939097	0.8776939097	0.8776939097	0.8776939097	0.8776939097	0.8776939097	0.8776939097	0.8776939097	0.8776939097	0.8776939097
708	0.1522562675	0.877712946	0.877712946	0.877712946	0.877712946	0.877712946	0.877712946	0.877712946	0.877712946	0.877712946	0.877712946	0.877712946	0.877712946	0.877712946	0.877712946	0.877712946	0.877712946
709	0.1522470078	0.8776997942	0.8776997942	0.8776997942	0.8776997942	0.8776997942	0.8776997942	0.8776997942	0.8776997942	0.8776997942	0.8776997942	0.8776997942	0.8776997942	0.8776997942	0.8776997942	0.8776997942	0.8776997942
710	0.1522328685	0.8777042142	0.8777042142	0.8777042142	0.8777042142	0.8777042142	0.8777042142	0.8777042142	0.8777042142	0.8777042142	0.8777042142	0.8777042142	0.8777042142	0.8777042142	0.8777042142	0.8777042142	0.8777042142
711	0.1522076574	0.8777084444	0.8777084444	0.8777084444	0.8777084444	0.8777084444	0.8777084444	0.8777084444	0.8777084444	0.8777084444	0.8777084444	0.8777084444	0.8777084444	0.8777084444	0.8777084444	0.8777084444	0.8777084444
712	0.1521922911	0.8777213243	0.8777213243	0.8777213243	0.8777213243	0.8777213243	0.8777213243	0.8777213243	0.8777213243	0.8777213243	0.8777213243	0.8777213243	0.8777213243	0.8777213243	0.8777213243	0.8777213243	0.8777213243
